id,size,storage,complexity,codec,level,compress,decompress,dc_no_cache,ratio
536,large,ephemeral,neuronal,tables_blosc_snappy,7,0.6703469753265381,0.20001920064290366,0.2640671730041504,1.856834927457115
537,large,esb,linspace,tables_blosc_blosclz,1,0.3578273455301921,0.16022713979085287,0.17624282836914062,4.7391324902130565
538,mid,ephemeral,poisson,tables_blosc_lz4hc,3,0.09381222724914551,0.006459712982177734,0.019363244374593098,10.23183651325066
539,mid,esb,arange,tables_blosc_lz4,7,0.04578685760498047,0.00555872917175293,0.017358859380086262,104.17421713559052
540,mid,esb,poisson,tables_zlib,3,0.114470640818278,0.023158868153889973,0.03573966026306152,14.388219118684257
541,mid,ephemeral,neuronal,tables_blosc_blosclz,9,0.1070555845896403,0.01057895024617513,0.03421807289123535,1.6764354387314053
542,mid,esb,neuronal,bloscpack_lz4,3,0.10729344685872395,0.0042302608489990234,0.024719794591267902,1.5899950840339065
543,mid,ephemeral,bitcoin,bloscpack_blosclz,7,0.09178439776102702,0.007159312566121419,0.03519606590270996,1.501071216193273
544,large,esb,neuronal,tables_zlib,7,17.0418115456899,0.5460822582244873,0.5720076560974121,2.501312885360031
545,large,esb,neuronal,tables_lzo,1,1.0460789998372395,0.3018338680267334,0.4108516375223796,1.7080591351882048
546,large,ephemeral,poisson,tables_blosc_snappy,1,0.24526667594909668,0.16188653310139975,0.17278258005777994,6.265280784632347
547,small,esb,poisson,bloscpack_lz4,9,0.03459258079528808,0.0005744457244873047,0.0025673389434814455,9.83295042151558
548,large,ephemeral,neuronal,tables_blosc_lz4,5,0.6582967440287272,0.17138012250264487,0.27295390764872235,1.6335577774070018
549,large,ephemeral,linspace,zfile,5,5.349642515182495,0.8053154945373535,0.996187686920166,1.6099986922875535
550,small,ephemeral,poisson,tables_blosc_lz4hc,1,0.03695778846740723,0.0018678665161132812,0.006364870071411133,9.131153394000087
551,large,ephemeral,bitcoin,bloscpack_blosclz,1,0.7596453030904134,0.08317009607950847,0.3740980625152588,1.146469637315552
552,small,esb,poisson,tables_lzo,7,0.04002714157104492,0.0037616729736328126,0.007956504821777344,9.253311448212568
553,large,esb,arange,tables_blosc_snappy,9,0.18155566851298013,0.17741974194844565,0.18799742062886557,20.279988612311083
554,small,esb,bitcoin,tables_lzo,1,0.04817218780517578,0.0034578800201416015,0.008564233779907227,1.4148589224103616
555,mid,esb,linspace,bloscpack_snappy,7,0.04697871208190918,0.003139019012451172,0.009117364883422852,11.902394949255317
556,large,ephemeral,neuronal,bloscpack_zlib,7,19.20650355021159,0.4472164312998454,0.5624943574269613,2.6195161618428386
557,large,esb,neuronal,zfile,1,2.873248736063639,0.7584625879923502,0.9739701747894287,2.246892463313916
558,large,ephemeral,linspace,zfile,9,23.45837179819743,0.8046442667643229,0.9984954992930094,1.5719173520726482
559,large,esb,poisson,tables_blosc_lz4,7,0.2885762055714925,0.16357803344726562,0.17264898618062338,9.596776961350718
560,small,esb,neuronal,tables_zlib,5,0.08455395698547363,0.006852912902832031,0.011567783355712891,2.1999697880125546
561,small,ephemeral,arange,tables_blosc_lz4hc,9,0.03554549217224121,0.0017765998840332032,0.005801963806152344,64.6949654491609
562,small,ephemeral,poisson,bloscpack_lz4hc,1,0.03200578689575195,0.0005562305450439453,0.001993703842163086,9.848928296357522
563,mid,esb,bitcoin,bloscpack_lz4,7,0.12062939008076985,0.004281202952067058,0.02547343571980794,1.4866885445232718
564,mid,esb,arange,bloscpack_snappy,7,0.04219182332356771,0.003108501434326172,0.008702516555786133,19.850446200386948
565,small,esb,linspace,bloscpack_lz4hc,7,0.04062519073486328,0.0006195545196533203,0.002851724624633789,51.848101265822784
566,mid,ephemeral,linspace,tables_blosc_lz4hc,3,0.07680265108744304,0.006247123082478841,0.018692890803019207,27.878391492190097
567,mid,ephemeral,arange,tables_blosc_blosclz,5,0.06130552291870117,0.005592743555704753,0.01703190803527832,104.17421713559052
568,large,esb,arange,zfile,9,143.0387684504191,0.3768743673960368,0.4453287919362386,5.304412779566809
569,large,ephemeral,bitcoin,bloscpack_snappy,9,0.6337997913360596,0.1111299991607666,0.3414125442504883,1.341305435758934
570,small,ephemeral,arange,bloscpack_zlib,5,0.028136157989501955,0.0011003971099853515,0.0025108814239501952,204.0825223822499
571,mid,esb,linspace,tables_zlib,5,0.12246147791544597,0.023224592208862305,0.03616801897684733,34.39555465167389
572,large,ephemeral,arange,tables_blosc_zlib,9,0.615522543589274,0.3344252109527588,0.34140268961588544,224.79922821309893
573,small,ephemeral,bitcoin,tables_blosc_snappy,7,0.037401580810546876,0.0026171207427978516,0.008684062957763672,1.4090430220807981
574,mid,ephemeral,bitcoin,bloscpack_lz4,7,0.08697279294331868,0.004302501678466797,0.03164450327555338,1.4866885445232718
575,mid,esb,bitcoin,tables_blosc_zlib,9,0.5435771942138672,0.055493672688802086,0.07106614112854004,1.7184254627776854
576,small,ephemeral,neuronal,zfile,7,0.16737613677978516,0.004611349105834961,0.008437299728393554,2.309735429456299
577,mid,esb,bitcoin,tables_blosc_snappy,7,0.13918773333231607,0.013008435567220053,0.03490805625915527,1.475660681467988
578,large,esb,linspace,zfile,7,11.958058595657349,0.8104988733927408,1.1521454652150471,1.6079639804144095
579,large,esb,bitcoin,tables_blosc_lz4hc,1,2.0574065844217935,0.18739676475524902,0.519585371017456,1.3678895769803152
580,large,esb,bitcoin,bloscpack_zlib,3,1.5651390552520752,0.2248357137044271,0.4390075206756592,1.592566314720086
581,small,esb,neuronal,tables_zlib,7,0.08884000778198242,0.006305837631225586,0.011098766326904297,2.4733949455350026
582,small,ephemeral,linspace,bloscpack_zlib,1,0.03130388259887695,0.000888204574584961,0.0022043704986572264,30.23924328065521
583,mid,ephemeral,bitcoin,tables_blosc_lz4,3,0.09562993049621582,0.008813699086507162,0.03831624984741211,1.4638422956520962
584,mid,esb,bitcoin,tables_blosc_lz4,3,0.14641968409220377,0.008825143178304037,0.032382567723592125,1.4638422956520962
585,small,esb,neuronal,bloscpack_snappy,3,0.04326324462890625,0.0008040428161621094,0.004003572463989258,1.5770858588441257
586,small,ephemeral,poisson,bloscpack_blosclz,9,0.028296422958374024,0.0006776809692382813,0.0021700382232666014,9.088416034669557
587,large,esb,poisson,tables_lzo,5,0.34020479520161945,0.34699010848999023,0.35953958829243976,10.133299522682258
588,mid,esb,neuronal,bloscpack_lz4hc,5,0.2519596417744954,0.004343350728352864,0.021313587824503582,1.9990342037891011
589,mid,ephemeral,neuronal,tables_blosc_snappy,5,0.09715501467386882,0.011156876881917318,0.032038211822509766,1.7237790454622195
590,mid,ephemeral,poisson,bloscpack_lz4,7,0.03996173540751139,0.002703428268432617,0.009222904841105143,9.611128118921872
591,small,esb,linspace,tables_blosc_lz4hc,3,0.046310043334960936,0.0018654823303222655,0.00603032112121582,17.26477319502758
592,mid,esb,bitcoin,tables_blosc_lz4hc,9,0.5536685784657797,0.009703795115152994,0.03295032183329264,1.5398806043883342
593,large,esb,neuronal,bloscpack_lz4hc,7,20.34737714131673,0.17284210522969565,0.3168998559315999,2.139214606694169
594,mid,esb,neuronal,tables_zlib,9,0.7584232489267985,0.04489882787068685,0.05952660242716471,2.758634478879494
595,mid,esb,neuronal,tables_blosc_snappy,5,0.12209065755208333,0.011085271835327148,0.030634323755900066,1.7237790454622195
596,mid,esb,poisson,npz,1,0.4222915967305501,0.027733643849690754,0.038924614588419594,11.196706047171181
597,small,ephemeral,arange,tables_lzo,7,0.034256935119628906,0.003287792205810547,0.007225704193115234,69.26780288016911
598,large,ephemeral,linspace,tables_blosc_zlib,9,0.791807492574056,0.2846825122833252,0.29396645228068036,58.7151360401373
599,large,esb,arange,bloscpack_blosclz,5,0.09971022605895996,0.06978154182434082,0.07255037625630696,57.213945550021606
600,mid,esb,bitcoin,tables_blosc_snappy,9,0.14125569661458334,0.01302790641784668,0.03477724393208822,1.475660681467988
601,small,ephemeral,linspace,tables_blosc_blosclz,3,0.03373074531555176,0.0020456314086914062,0.006438636779785156,10.702157627222437
602,large,esb,poisson,bloscpack_zlib,7,2.6092658042907715,0.37441539764404297,0.3817402521769206,16.804985903105162
603,small,ephemeral,neuronal,tables_blosc_blosclz,1,0.03839631080627441,0.0025362014770507813,0.008051347732543946,1.747309238821614
604,small,esb,linspace,bloscpack_snappy,9,0.03627157211303711,0.000585174560546875,0.0026201725006103514,14.443195592286502
605,mid,esb,bitcoin,bloscpack_blosclz,7,0.12198416392008464,0.006715297698974609,0.026549259821573894,1.501071216193273
606,small,ephemeral,arange,tables_blosc_lz4,9,0.03404302597045898,0.0017770290374755859,0.005750465393066406,64.6949654491609
607,large,ephemeral,bitcoin,bloscpack_snappy,5,0.7709050973256429,0.09662548700968425,0.3538208802541097,1.286261291353462
608,small,esb,bitcoin,tables_lzo,3,0.04963140487670899,0.0034482479095458984,0.008595561981201172,1.4148589224103616
609,mid,esb,arange,zfile,7,1.4272947311401367,0.026451985041300457,0.04071187973022461,5.302705119154298
610,small,ephemeral,neuronal,tables_blosc_lz4,1,0.03829793930053711,0.002226448059082031,0.00830392837524414,1.604058118225124
611,mid,esb,linspace,tables_blosc_zlib,7,0.11670557657877605,0.020008166631062824,0.032418012619018555,36.878189459616294
612,small,ephemeral,bitcoin,bloscpack_zlib,3,0.03866171836853027,0.0017455577850341796,0.005345201492309571,1.7294244740770062
613,mid,ephemeral,linspace,bloscpack_zlib,5,0.0702210267384847,0.0077931880950927734,0.011776208877563477,50.42612639040506
614,small,esb,arange,tables_blosc_lz4hc,5,0.04033827781677246,0.0017693519592285156,0.005889081954956054,64.6949654491609
615,mid,ephemeral,neuronal,tables_blosc_zlib,5,0.47555994987487793,0.041061719258626304,0.05548278490702311,2.544588960366258
616,mid,esb,arange,bloscpack_lz4hc,7,0.061606645584106445,0.003940105438232422,0.012208938598632812,158.49572236161916
617,large,ephemeral,neuronal,bloscpack_lz4,9,0.6009631951649984,0.10368768374125163,0.29210376739501953,1.6872116933558525
618,small,esb,poisson,bloscpack_lz4hc,3,0.039271974563598634,0.0005473613739013672,0.0023101806640625,10.267171910035348
619,large,esb,neuronal,tables_zlib,3,3.6045729319254556,0.527778704961141,0.5542728106180826,2.4583691814636595
620,small,ephemeral,neuronal,bloscpack_snappy,3,0.033034896850585936,0.0007838249206542969,0.0042531490325927734,1.5770858588441257
621,small,esb,poisson,bloscpack_lz4,3,0.033799028396606444,0.0005408287048339844,0.00250096321105957,8.092237879887017
622,mid,esb,bitcoin,tables_lzo,3,0.14266165097554526,0.01992956797281901,0.04054943720499674,1.471635423521696
623,large,ephemeral,arange,tables_lzo,1,0.15523028373718262,0.3094879786173503,0.3175014654795329,130.9801501696935
624,large,esb,arange,bloscpack_blosclz,3,0.11511905988057454,0.07041104634602864,0.07385389010111491,34.61186032939785
625,mid,esb,neuronal,bloscpack_snappy,9,0.10275991757710774,0.005646626154581706,0.023141860961914062,1.8772461318284466
626,small,ephemeral,poisson,tables_blosc_blosclz,9,0.04314212799072266,0.004473876953125,0.008542728424072266,14.538920163057043
627,large,ephemeral,linspace,tables_zlib,9,0.9525256951649984,0.318966547648112,0.32758045196533203,55.166434302249115
628,large,ephemeral,arange,bloscpack_lz4,3,0.0966484546661377,0.07329010963439941,0.07674241065979004,35.35882986098934
629,small,esb,arange,bloscpack_lz4,3,0.03413500785827637,0.0005075454711914063,0.0018744945526123046,34.54262748715246
630,small,esb,bitcoin,tables_blosc_lz4,7,0.049746227264404294,0.0022737979888916016,0.00765838623046875,1.4028054074663705
631,mid,ephemeral,linspace,tables_blosc_zlib,1,0.07278299331665039,0.0182192325592041,0.03054014841715495,24.840826498751532
632,small,esb,arange,tables_zlib,1,0.04001307487487793,0.003305959701538086,0.007570505142211914,67.01450757333674
633,large,esb,linspace,bloscpack_lz4,5,0.21114198366800943,0.07645424207051595,0.08955097198486328,8.538439859580734
634,small,ephemeral,arange,zfile,5,0.06522579193115234,0.002969694137573242,0.005453348159790039,5.277951990980062
635,large,ephemeral,linspace,tables_blosc_blosclz,7,0.7284059524536133,0.28292298316955566,0.2930749257405599,58.05647541623504
636,mid,ephemeral,arange,bloscpack_blosclz,3,0.03429253896077474,0.0018598238627115886,0.0068624019622802734,34.53830394139619
637,mid,esb,arange,bloscpack_blosclz,9,0.03732140858968099,0.0021969477335611978,0.006480852762858073,135.33854771677122
638,large,esb,arange,bloscpack_blosclz,1,0.2306093374888102,0.07186492284138997,0.09002884229024251,7.316363855581748
639,mid,esb,arange,bloscpack_lz4,1,0.03947186470031738,0.0022927125295003257,0.006825844446818034,35.28206784702454
640,mid,ephemeral,neuronal,bloscpack_blosclz,1,0.09124493598937988,0.0031080245971679688,0.035193840662638344,1.304027081006733
641,mid,esb,poisson,zfile,9,4.188915729522705,0.01778690020243327,0.028260072072347004,12.20685303711499
642,small,esb,linspace,tables_zlib,1,0.04207906723022461,0.0034226894378662108,0.00793471336364746,25.833357969943336
643,small,esb,arange,tables_lzo,9,0.03862738609313965,0.0032917022705078124,0.00739445686340332,69.26780288016911
644,large,ephemeral,poisson,tables_lzo,1,0.27230103810628253,0.346436341603597,0.35798176129659015,10.145251867979445
645,large,esb,poisson,tables_lzo,7,0.3237903118133545,0.3471839427947998,0.35952146848042804,10.130248061504746
646,small,ephemeral,neuronal,bloscpack_blosclz,9,0.0349461555480957,0.0013564586639404296,0.0052433967590332035,1.617553775715467
647,small,esb,bitcoin,tables_blosc_zlib,5,0.07502551078796386,0.007996797561645508,0.012498188018798827,1.7415110603264867
648,large,ephemeral,bitcoin,bloscpack_lz4,1,0.6767240365346273,0.09238139788309734,0.33002424240112305,1.319006211358262
649,large,esb,neuronal,zfile,9,44.78496424357096,0.6247309843699137,0.822562058766683,2.3765270090793296
650,mid,ephemeral,arange,tables_blosc_lz4hc,1,0.060247341791788735,0.005580981572469075,0.017488797505696613,104.17421713559052
651,small,esb,arange,tables_blosc_zlib,9,0.04428701400756836,0.003772068023681641,0.007908058166503907,71.9780340472268
652,small,ephemeral,arange,bloscpack_blosclz,5,0.030198335647583008,0.0004701137542724609,0.0017961025238037109,55.107000210216526
653,mid,esb,arange,tables_blosc_lz4hc,7,0.06852086385091145,0.005634784698486328,0.017412821451822918,104.17421713559052
654,mid,esb,bitcoin,zfile,1,0.23195838928222656,0.045583089192708336,0.0653828779856364,3.051041075937047
655,large,esb,neuronal,tables_blosc_lz4hc,7,7.8836885293324785,0.18165342013041177,0.34379418690999347,2.000109487804985
656,small,esb,bitcoin,tables_blosc_blosclz,1,0.05929121971130371,0.0022877216339111327,0.007577276229858399,1.4319429176197467
657,large,ephemeral,neuronal,tables_blosc_snappy,3,0.7090383370717367,0.18198641141255698,0.27115074793497723,1.62075499234413
658,mid,esb,bitcoin,tables_zlib,5,0.4426581859588623,0.05851062138875326,0.0735177993774414,1.7035603862293414
659,small,esb,arange,bloscpack_lz4hc,3,0.0373478889465332,0.0005143165588378906,0.002008962631225586,106.34645030425963
660,large,ephemeral,arange,tables_blosc_snappy,7,0.16078805923461914,0.17022093137105307,0.17874741554260254,19.79006872893742
661,mid,esb,poisson,bloscpack_zlib,3,0.0716715653737386,0.006859938303629558,0.011837005615234375,14.789881830568335
662,small,ephemeral,arange,bloscpack_zlib,3,0.033598709106445315,0.0008290767669677735,0.002122783660888672,100.43831417624521
663,large,esb,bitcoin,tables_blosc_snappy,9,1.2956855297088623,0.22440481185913086,0.5295538107554117,1.3408466280969857
664,small,ephemeral,bitcoin,zfile,5,0.05865921974182129,0.003978633880615234,0.007160615921020508,4.2918140144073345
665,mid,ephemeral,bitcoin,zfile,5,0.34874653816223145,0.041285435358683266,0.06320492426554362,3.366736040697148
666,large,esb,bitcoin,bloscpack_lz4,3,0.9619853496551514,0.09235286712646484,0.5358694394429525,1.319006211358262
667,large,ephemeral,poisson,bloscpack_lz4hc,3,0.4519241650899251,0.07776745160420735,0.08557915687561035,10.324298298903448
668,small,esb,neuronal,tables_lzo,5,0.04761910438537598,0.002989339828491211,0.008131790161132812,1.9629490961915745
669,mid,esb,linspace,bloscpack_lz4,9,0.04480663935343424,0.0029724438985188804,0.008086125055948893,25.417990803159988
670,small,ephemeral,linspace,tables_blosc_zlib,7,0.04444112777709961,0.0034832477569580076,0.007517194747924805,31.50958591261494
671,mid,ephemeral,bitcoin,tables,0,0.11068089803059895,0.0043684641520182295,0.04537010192871094,0.9990891178163219
672,mid,esb,bitcoin,tables_blosc_zlib,7,0.41897130012512207,0.055659850438435875,0.07187787691752116,1.7179378376031549
673,mid,esb,bitcoin,tables_lzo,9,0.1484971046447754,0.01992011070251465,0.04080947240193685,1.471635423521696
674,small,ephemeral,neuronal,bloscpack_lz4,3,0.033397674560546875,0.000704813003540039,0.004570531845092774,1.5444310248328277
675,mid,esb,linspace,bloscpack_snappy,1,0.059739112854003906,0.0034336249033610025,0.010309298833211264,5.758558954363227
676,mid,ephemeral,poisson,bloscpack_blosclz,3,0.0456078847249349,0.0020260016123453775,0.009211063385009766,7.408975480435646
677,small,ephemeral,arange,npy,0,0.03465847969055176,0.0006218910217285156,0.005802249908447266,0.9999237118750095
678,mid,ephemeral,arange,tables_blosc_zlib,3,0.058907270431518555,0.015175819396972656,0.02676550547281901,98.46523682530143
679,small,ephemeral,poisson,tables_blosc_snappy,3,0.037456178665161134,0.0022303104400634766,0.006627607345581055,6.5542554255425545
680,mid,esb,neuronal,tables_blosc_lz4,5,0.12514615058898926,0.009960015614827475,0.030600309371948242,1.633156292398049
681,large,ephemeral,bitcoin,tables_blosc_lz4hc,7,11.870824972788492,0.18972015380859375,0.3252958456675212,1.4310021916014952
682,small,ephemeral,poisson,tables_blosc_lz4hc,7,0.0412750244140625,0.0018893718719482423,0.006292486190795898,9.308429799019956
